"X","Y"
27.3829074110836,54.5819783402386
-57.8497775830328,63.8761278560744
99.8304331209511,108.254951361648
-39.4074111245573,35.1077833394906
-75.1472347415984,68.6938328577932
-46.388196060434,49.2203988145629
-84.289678465575,70.1317372437653
25.9662591386586,25.0088320054806
71.3910087011755,63.4730605049808
-76.7596330028027,71.6762185443507
-0.983752124011517,72.3211757582608
54.6929796226323,58.8173721978428
-18.5539639089257,48.3765604394057
19.0581805538386,37.5667381918523
5.59529545716941,39.1403579285976
-85.0562253966928,93.7543376775454
-9.56460670568049,90.5652276786901
59.5483649522066,79.5889003058697
76.358920102939,37.4157251413107
-85.5187073815614,45.0436404636256
18.1738429702818,59.4724556043335
-82.3545290157199,87.1058385826173
95.43342362158,71.5864746184801
71.3322156108916,79.61865909036
14.676213497296,50.9361439382454
30.5579727049917,38.8271067146999
74.5232034474611,74.0551112204067
-16.8211086653173,51.4122398821812
81.9165793247521,77.671683856284
22.7008821908385,69.4885778061547
-1.72379817813635,62.5146871035459
36.7723376955837,67.6743260229178
-79.756579734385,59.7057757415906
-36.8222176097333,49.0749384442885
-21.9726995099336,41.9975448803308
-76.2269939761609,57.0396077605105
51.9776265602559,97.7625931949997
26.0912881232798,51.4506856106384
-23.6599275376648,30.1868127160351
49.8288406524807,62.0346196513386
73.0363327078521,69.2632761238071
28.0231849290431,58.4622205325294
-64.8538738954812,89.5983696575648
24.5844049844891,50.7647516254767
-30.1233781967312,47.4888818056577
-96.4024850167334,85.6261634890598
-47.049369988963,80.9296413936088
-43.5142232105136,32.4873113365578
49.0443115122616,47.0873686701607
-71.6607152484357,67.5746877073912
-10.5845499783754,43.4833234031502
90.7248542644083,74.3010918837605
42.6976492628455,64.9846884759115
48.9701327867806,37.15239384944
-62.6373592764139,66.4954850585965
68.0348182097077,38.3468045135392
55.6132787838578,52.0656457642087
-88.8877199031413,83.8137759811172
-62.5644402112812,66.8571428563426
65.0399407371879,84.4327371231995
98.0170701164752,57.628905876817
80.5399920791388,80.4802425060603
-70.510099362582,62.0267512166063
59.4329527113587,63.6562806644311
62.5786233693361,65.580654827871
65.3470669407398,76.6879425907085
-63.9096439816058,46.2055313599881
-54.6721604652703,58.2664925448379
-71.9037394039333,88.6330989787377
75.7990680169314,63.9817818521352
50.3537041135132,60.8536070655615
33.3067228086293,67.3815954807074
-51.4475217089057,80.94978993731
-79.2266587726772,70.0353649208393
-56.9184411782771,57.6956904275377
86.0999519005418,73.6179802308269
85.8653868548572,43.5053080848418
91.5274552069604,65.1571507697642
-4.73056919872761,53.6408191638844
-14.0985641162843,63.2420125182455
-72.9259472806007,61.7730540664886
28.0690795276314,44.5341083293489
-62.2681624721736,57.0653573758559
-60.299687134102,56.7954111150701
-68.1000033859164,49.3767451209991
-57.1979562286288,38.8395545382443
-17.2021228820086,57.8466468490431
-77.0076268352568,69.0941057398224
26.8889795057476,86.1306478609668
55.3334733005613,46.4884472065381
-14.9690126534551,23.3182190312265
-20.1508196536452,57.7569278269524
35.6847416143864,57.709224857197
-58.8641262613237,65.6892613431272
-8.86543695814908,54.0711851548038
18.511899234727,41.5958826910315
47.4072563461959,34.4250354576665
-13.4248476009816,50.8932401631863
98.879072861746,96.0874545712173
-51.9410498440266,61.4406854597399
-55.4228896275163,50.3545972786931
-97.5952105596662,69.0492104132183
-5.97141892649233,60.3778445993158
-96.6772416606545,74.8301182548502
-25.9591917041689,44.1345622424947
-99.7090280056,70.7661715429059
-88.6940552387387,81.1142350525505
91.8707200326025,55.4485235293803
-92.4955591093749,81.9980273524296
4.26914957351983,34.6695125086469
14.5738823805004,49.043917068226
6.91175805404782,42.0231520608522
54.344894643873,59.4855872321908
-76.9188532605767,65.823960913835
7.82703226432204,49.1671637392646
16.084176953882,70.5138268060861
-96.5765432454646,101.322531992462
-65.2450332418084,48.6986254004589
40.5759052373469,41.3766201279478
47.8824868798256,65.4176478829045
80.4343238007277,79.2757573027622
-44.8634837288409,69.5917303261975
98.2652958948165,61.6332512025978
41.8119421228766,37.6117520659916
9.1351130977273,44.9674893992153
69.5800452493131,76.2812999784687
6.50909659452736,52.0986046556888
21.4391911868006,63.4330740868204
-29.4734655879438,88.1869699059501
15.4525724705309,55.3423868792263
18.659923132509,68.450625297981
-76.3717694208026,88.5117375212312
10.9108956065029,74.0715387143748
57.5869906228036,77.7192510017592
-19.7557371109724,65.0157345988404
20.9426105488092,59.487556462609
56.6197340376675,83.3167734993553
-82.0202929433435,59.2485923583115
50.7916885428131,52.1419649552102
4.50318609364331,44.5124546998952
49.8286354355514,64.8628698301543
22.478917054832,69.4090270795783
-8.86155827902257,52.7462591019569
6.02050102315843,51.1395385037401
42.8992786444724,62.8872942555467
-73.9499507006258,40.7401229597611
-34.8161948379129,44.6175438171652
-57.2895156685263,63.0671272081072
5.01858894713223,22.4466165988554
-94.9705614708364,48.3112067606742
92.13428334333,68.8043041746226
-66.1219769623131,71.987003475311
-34.9849649239331,42.6933113548372
-8.00504828803241,59.8081498874268
75.219600694254,44.1470071783236
-18.8156700693071,60.9188663450745
-92.2307341825217,98.529628017593
-99.0275316406041,91.0179387547877
-82.2527324780822,65.50751419749
-38.3973371703178,60.0900919551282
-19.8032270185649,69.0553648100443
-46.7935638036579,53.4208326660027
73.6416122876108,96.5745002459737
72.4130172748119,60.5975411366739
-46.097330795601,76.9495395753522
94.9362693354487,68.3678201419926
-30.6875938083977,53.8563191049073
32.7346717007458,27.8093541413414
-68.0566887836903,94.7537153229234
73.6070388928056,56.2752246174627
57.5972861610353,65.339636859205
11.4856152795255,65.115237541122
45.9619265981019,62.1376333987768
-2.90328226983547,41.4346728467202
-74.6347361244261,46.3096724140504
-17.7552807610482,41.1053438648966
-81.1411593575031,71.1780605711091
57.5512033421546,60.7403631992847
-17.9262513760477,42.0997302659926
68.1307519320399,69.6479958018643
-0.259222090244293,16.9849337246026
-33.7185174226761,41.9488195553559
66.1878819111735,41.4527074850882
79.6016107778996,71.038363663689
-60.936226323247,57.9412657673588
77.9664388857782,77.4539822178801
39.8403230588883,67.3005204376107
27.970192534849,62.1249614979629
36.4649501629174,57.7958615886566
91.0255005583167,40.5540082886509
75.8624480105937,94.5690975493951
-42.3316781874746,51.3689159001417
-11.2551290076226,48.0518264518377
36.9685353245586,35.0986509603951
-23.9326681010425,42.6097364375553
-50.3488168586046,52.0230493713928
44.1311749164015,42.983642812048
33.1922185141593,57.7793272975193
5.39521216414869,44.9302275807715
-38.3605465758592,60.9141083485622
-90.3819726314396,102.80976173306
58.6628473363817,40.1722331912181
73.5921273939312,87.9576544450847
-99.3735212832689,89.5152647283986
-42.4031059257686,31.8506723454178
-73.0335004627705,76.8540554998354
-65.5999606009573,27.8732121805269
42.978905281052,44.6885184041036
37.1410749852657,61.9024284204207
84.9398404825479,71.2759458826969
-61.3368129823357,83.0194630966429
64.0489950310439,39.6466244720627
-22.2810316830873,54.1312609866998
-43.2857945095748,32.3174589995373
31.0180198866874,44.3695385453837
11.0478252638131,51.6925823598871
6.5975942183286,64.7463077629357
78.834740165621,88.7457532032523
-16.9451092835516,59.5736015544646
-45.5878891050816,59.1667112928526
-5.32834017649293,44.9159649741382
-10.243487264961,34.4088478397691
-57.9096264671534,82.9869049962187
-47.5282130762935,45.0948367297025
-8.74561364762485,43.8682863355931
34.8033242393285,59.7361732218843
76.2514228001237,81.7346552236759
-0.279136281460524,27.2966393340195
4.28648362867534,77.8092762395588
-30.901166703552,25.2677794518203
16.0238109529018,57.3153460363577
-75.7853624876589,71.4282431349256
83.4975036326796,76.5550837832489
-36.0889464616776,59.303541441254
29.1909107472748,68.4892316205678
-8.75920439139009,62.4904565806936
-17.4208754207939,39.7670715979651
94.6872114669532,83.9820237932109
-16.2182208150625,56.4399101983873
97.431624494493,100.009245051554
41.2404401227832,74.2159739497437
61.6187274921685,71.4390676286481
-84.6130579244345,75.2251874195529
-0.110227148979902,22.9717316958635
11.6890590172261,49.2883366330347
52.0537830423564,75.4627879716681
49.549105996266,43.91930194235
-56.848861835897,41.6400541312644
-21.667620446533,80.671854806771
-72.8797797113657,69.4668655149794
-55.7316826190799,51.9780125313082
48.5530867241323,33.2499110357371
-85.8151429332793,72.9434241565457
64.2361395061016,38.6773473814862
64.9957854766399,59.1353215592618
65.8902471419424,64.1023972676558
-86.2947931978852,90.144241589283
15.9096959512681,63.3702789409694
-51.5337068587542,62.1466635505145
69.0494651440531,53.8452787708183
41.1042758263648,65.8948206881664
54.2023020796478,52.4471362577666
91.2849285174161,90.8258790448946
78.881899593398,46.2032376495091
23.2546763960272,58.541875669651
82.6123469509184,38.2812051108059
-35.2085158228874,19.6256268827405
-60.496755130589,61.4411631303283
73.819324420765,31.8600734288093
64.6109449677169,77.8891884914337
98.0156801640987,104.302921406734
23.9157943986356,59.2311038387609
83.9962614700198,48.677479443446
1.55733246356249,45.1752738490666
93.1080927141011,64.1824377010019
52.6441203895956,66.1119972222937
18.8369450159371,58.3041622064806
-47.197551606223,57.2806270426617
-96.0582197178155,73.580813886702
-42.1297839842737,30.6996182807361
-47.8921793401241,52.8714878587423
17.193594109267,46.868099181923
-17.7282468415797,19.626920263199
7.66408676281571,40.0047333285128
-90.8065565861762,57.8416838063762
42.0092662330717,40.6539935028856
